session_test_id,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,trening,S8000,41,391257,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,trening,S7000,39,391257,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,trening,S12000,80,391257,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,trening,S10700,75,391257,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,trening,S11300,88,391257,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S8000,35,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S9300,75,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S10700,80,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S12000,90,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S5500,25,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S10000,75,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S3500,20,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S8700,70,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S11300,85,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S7000,30,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,reference,100,359772,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S11300,85,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S8700,60,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S9300,75,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S5500,24,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S8000,30,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S3500,20,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S10700,80,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S7000,30,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S12000,90,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,reference,100,308592,
label_test_2,8df9cabf-5b1e-4f30-ac17-a4eec2fa0e22,hq_no_label,S10000,75,308592,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S11300,70,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S7000,60,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S3500,30,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,reference,100,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S10000,80,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S12000,95,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S10700,90,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S8700,80,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S8000,70,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S9300,69,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,trening,S5500,40,252025,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S5500,40,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S12000,95,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S7000,70,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S9300,85,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S3500,30,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S10000,90,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S8700,50,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S11300,95,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S8000,75,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S10700,91,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,reference,100,319795,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S11300,85,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S7000,30,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S9300,70,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S8000,50,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S10700,80,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,reference,100,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S12000,95,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S8700,60,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S10000,75,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S5500,25,463486,
label_test_2,47b1fc1b-6b0b-4672-80dd-30db3ba68ce3,hq_no_label,S3500,20,463486,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S8700,59,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S10000,71,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S5500,30,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S7000,41,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,reference,100,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S9300,71,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S11300,85,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S8000,49,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S3500,20,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S10700,81,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,trening,S12000,89,152185,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S10700,82,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S7000,39,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S10000,71,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S9300,61,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S11300,89,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S5500,17,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S8700,69,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S3500,20,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,reference,100,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S12000,80,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S8000,39,81489,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,reference,100,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S5500,32,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S7000,44,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S3500,18,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S8000,61,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S10700,80,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S8700,75,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S12000,91,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S11300,87,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S9300,68,82512,
label_test_2,e684fb2f-802c-4836-be91-e6b40a1369a9,hq_no_label,S10000,72,82512,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S7000,50,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S10700,78,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,reference,100,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S5500,30,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S9300,64,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S8000,51,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S8700,61,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S12000,87,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S10000,69,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S3500,0,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,trening,S11300,86,127060,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S9300,71,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S7000,34,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,reference,100,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S11300,86,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S8000,45,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S10000,65,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S5500,22,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S12000,83,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S10700,74,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S8700,47,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S3500,0,145748,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S3500,0,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S8700,50,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S8000,45,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S11300,81,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S5500,31,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S7000,41,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S12000,85,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S10000,62,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,reference,100,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S10700,71,208765,
label_test_2,41cfd280-513d-4ff6-8a58-4f599d86883f,hq_no_label,S9300,51,208765,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S11300,100,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S8700,43,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S10700,69,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S5500,36,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S10000,33,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S3500,6,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S7000,11,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S12000,86,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,reference,67,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S9300,57,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,trening,S8000,51,106232,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,reference,100,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S10000,70,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S12000,80,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S5500,35,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S7000,51,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S8700,28,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S10700,77,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S8000,62,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S3500,29,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S9300,51,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S11300,83,122377,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S8000,71,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S11300,89,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,reference,100,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S8700,64,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S7000,41,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S12000,81,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S10700,73,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S9300,66,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S5500,56,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S3500,36,78295,
label_test_2,74b13c1b-187d-444a-b7c2-b1f9997a9036,hq_no_label,S10000,74,78295,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S11300,68,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S8000,33,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S12000,100,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,reference,100,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S7000,32,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S8700,40,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S10000,55,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S3500,19,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S10700,73,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S5500,43,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,trening,S9300,55,144604,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S10000,72,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S8700,53,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S11300,82,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S8000,37,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S10700,84,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S9300,67,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,reference,100,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S3500,30,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S7000,35,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S12000,92,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S5500,21,93158,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S10000,60,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S8700,60,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S8000,55,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S7000,37,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S11300,100,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,reference,100,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S5500,40,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S3500,30,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S12000,100,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S9300,69,59146,
label_test_2,005f4109-dc19-4b95-84cb-8dcd4261ef83,hq_no_label,S10700,85,59146,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S9300,70,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S7000,46,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S3500,27,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,reference,90,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S5500,40,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S8000,50,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S12000,85,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S10700,75,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S11300,80,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S8700,68,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,trening,S10000,79,253220,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S10700,60,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S10000,52,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S11300,67,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S7000,37,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S8700,45,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S3500,29,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S5500,22,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,reference,92,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S9300,77,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S8000,58,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S12000,87,73297,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,reference,74,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S5500,36,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S8000,49,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S8700,61,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S9300,60,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S11300,90,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S10000,70,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S10700,86,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S12000,95,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S3500,29,76134,
label_test_2,7482287c-e131-4a79-85b2-c02e1d26b0ef,hq_no_label,S7000,48,76134,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S12000,90,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S11300,80,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,reference,100,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S9300,60,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S10700,73,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S8000,50,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S10000,67,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S3500,0,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S7000,40,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S5500,20,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,trening,S8700,40,209374,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S8700,50,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S10000,60,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S11300,80,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S12000,90,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,reference,100,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S5500,10,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S3500,0,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S10700,70,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S9300,40,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S7000,30,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S8000,20,124858,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S7000,25,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S8000,50,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S12000,90,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S3500,0,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,reference,100,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S10700,65,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S8700,50,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S5500,15,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S11300,82,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S10000,62,186088,
label_test_2,464a8bbc-b072-4673-bbd3-7ba2b024d418,hq_no_label,S9300,40,186088,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S8700,40,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,reference,100,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S7000,20,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S9300,52,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S12000,80,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S10000,69,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S11300,86,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S3500,9,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S5500,17,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S8000,29,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,trening,S10700,83,146245,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S11300,85,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S3500,20,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S8000,30,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S10700,80,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S5500,25,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S12000,90,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S10000,70,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S7000,25,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S8700,75,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,reference,100,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S9300,65,291339,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S10000,75,217379,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,S11300,85,217379,
label_test_2,d13d2790-cddd-4c5e-965c-a7e45528fbe8,hq_no_label,reference,100,217379,
